Time Serie,EU/US,EU_pct,EU_cumpct,UK/US,UK_pct,UK_cumpct,INDIA/US,INDIA_pct,INDIA_cumpct,SRLNK/US,SRLNK_pct,SRLNK _cumpct
12/18/00,1.1199,0.57,13.5,0.6813,0.58,10.66,46.79,0.02,-7.12,82.35,0,13.2
12/19/00,1.1233,0.3,13.8,0.684,0.4,11.06,46.75,0.09,-7.03,82.7,0.43,13.62
12/20/00,1.104,-1.72,12.09,0.6786,-0.79,10.27,46.75,0,-7.03,82.8,0.12,13.74
12/21/00,1.0975,-0.59,11.5,0.6799,0.19,10.46,46.74,0.02,-7.01,82.7,-0.12,13.62
12/22/00,1.0834,-1.28,10.21,0.6765,-0.5,9.96,46.77,-0.06,-7.08,82.2,-0.6,13.02
12/26/00,1.0762,-0.66,9.55,0.6757,-0.12,9.84,46.75,0.04,-7.03,82.4,0.24,13.26
12/27/00,1.0748,-0.13,9.42,0.6706,-0.75,9.09,46.73,0.04,-6.99,82.45,0.06,13.32
12/28/00,1.0803,0.51,9.93,0.6708,0.03,9.12,46.75,-0.04,-7.03,82.45,0,13.32
12/29/00,1.0652,-1.4,8.53,0.6687,-0.31,8.8,46.75,0,-7.03,82.75,0.36,13.68
1/2/01,1.0565,-0.82,7.72,0.6677,-0.15,8.65,46.74,0.02,-7.01,82.6,-0.18,13.5
1/3/01,1.0556,-0.09,7.63,0.6647,-0.45,8.2,46.75,-0.02,-7.03,82.7,0.12,13.62
1/4/01,1.0584,0.27,7.9,0.6698,0.77,8.97,46.78,-0.06,-7.1,82.75,0.06,13.68
1/5/01,1.0488,-0.91,6.99,0.6671,-0.4,8.57,46.76,0.04,-7.05,83.15,0.48,14.17
1/8/01,1.0542,0.51,7.5,0.668,0.13,8.7,46.73,0.06,-6.99,82.95,-0.24,13.93
1/9/01,1.0642,0.95,8.45,0.6711,0.46,9.17,46.68,0.11,-6.88,82.9,-0.06,13.87
1/10/01,1.0653,0.1,8.56,0.6707,-0.06,9.11,46.68,0,-6.88,83,0.12,13.99
1/11/01,1.0504,-1.4,7.16,0.6682,-0.37,8.73,46.68,0,-6.88,83.42,0.51,14.49
1/12/01,1.0542,0.36,7.52,0.6767,1.27,10.01,47.47,-1.66,-8.55,85,1.89,16.39
1/16/01,1.0668,1.2,8.71,0.6814,0.69,10.7,46.55,1.98,-6.57,84.99,-0.01,16.38
1/17/01,1.0746,0.73,9.44,0.6792,-0.32,10.38,46.48,0.15,-6.42,84.99,0,16.38
1/18/01,1.0586,-1.49,7.96,0.6777,-0.22,10.16,46.45,0.06,-6.36,85.1,0.13,16.51
1/19/01,1.068,0.89,8.84,0.6811,0.5,10.66,46.43,0.04,-6.31,85.1,0,16.51
1/22/01,1.0668,-0.11,8.73,0.6826,0.22,10.88,46.43,0,-6.31,85.2,0.12,16.62
1/23/01,1.0651,-0.16,8.57,0.6796,-0.44,10.44,46.39,0.09,-6.23,85.35,0.18,16.8
1/24/01,1.0801,1.41,9.98,0.6842,0.68,11.12,46.42,-0.06,-6.29,91,6.62,23.42
1/25/01,1.0847,0.43,10.41,0.6847,0.07,11.19,46.54,-0.26,-6.55,93,2.2,25.62
1/26/01,1.0854,0.06,10.47,0.6854,0.1,11.29,46.53,0.02,-6.53,89.9,-3.33,22.28
1/29/01,1.0892,0.35,10.82,0.6863,0.13,11.42,46.5,0.06,-6.46,89.5,-0.44,21.84
1/30/01,1.0794,-0.9,9.92,0.6842,-0.31,11.12,46.46,0.09,-6.38,89.9,0.45,22.29
1/31/01,1.0743,-0.47,9.45,0.6843,0.01,11.13,46.44,0.04,-6.33,90,0.11,22.4
2/1/01,1.0656,-0.81,8.64,0.6768,-1.1,10.04,46.41,0.06,-6.27,90.4,0.44,22.84
2/2/01,1.0687,0.29,8.93,0.6806,0.56,10.6,46.44,-0.06,-6.33,88.5,-2.1,20.74
2/5/01,1.0644,-0.4,8.53,0.678,-0.38,10.22,46.43,0.02,-6.31,88.5,0,20.74
2/6/01,1.0748,0.98,9.5,0.6856,1.12,11.34,46.42,0.02,-6.29,87.3,-1.36,19.38
2/7/01,1.0717,-0.29,9.22,0.6834,-0.32,11.02,46.46,-0.09,-6.38,87.5,0.23,19.61
2/8/01,1.0889,1.6,10.82,0.6925,1.33,12.35,46.46,0,-6.38,87.5,0,19.61
2/9/01,1.0791,-0.9,9.92,0.6901,-0.35,12,46.54,-0.17,-6.55,86.9,-0.69,18.93
2/12/01,1.0768,-0.21,9.71,0.689,-0.16,11.84,46.56,-0.04,-6.59,86.6,-0.35,18.58
2/13/01,1.0865,0.9,10.61,0.6892,0.03,11.87,46.6,-0.09,-6.68,87.5,1.04,19.62
2/14/01,1.0873,0.07,10.68,0.686,-0.46,11.41,46.65,-0.11,-6.78,87,-0.57,19.05
2/15/01,1.1041,1.55,12.23,0.6901,0.6,12,46.63,0.04,-6.74,85.9,-1.26,17.78
2/16/01,1.0915,-1.14,11.09,0.6894,-0.1,11.9,46.55,0.17,-6.57,87,1.28,19.07
2/20/01,1.0994,0.72,11.81,0.6927,0.48,12.38,46.66,-0.24,-6.81,85.4,-1.84,17.23
2/21/01,1.1017,0.21,12.02,0.6952,0.36,12.74,46.65,0.02,-6.78,85.5,0.12,17.34
2/22/01,1.1027,0.09,12.11,0.6922,-0.43,12.31,46.63,0.04,-6.74,87,1.75,19.1
2/23/01,1.0995,-0.29,11.82,0.6911,-0.16,12.15,46.65,-0.04,-6.78,87,0,19.1
2/26/01,1.0997,0.02,11.84,0.6925,0.2,12.35,46.66,-0.02,-6.81,86.08,-1.06,18.04
2/27/01,1.0955,-0.38,11.46,0.6942,0.25,12.6,46.68,-0.04,-6.85,87,1.07,19.11
2/28/01,1.0855,-0.91,10.54,0.6929,-0.19,12.41,46.59,0.19,-6.66,87,0,19.11
3/1/01,1.0763,-0.85,9.7,0.6871,-0.84,11.57,46.59,0,-6.66,87,0,19.11
3/2/01,1.0707,-0.52,9.18,0.6791,-1.16,10.41,46.59,0,-6.66,87,0,19.11
3/5/01,1.0765,0.54,9.72,0.6809,0.27,10.68,46.57,0.04,-6.61,87,0,19.11
3/6/01,1.0738,-0.25,9.47,0.6824,0.22,10.9,46.53,0.09,-6.53,85.1,-2.18,16.93
3/7/01,1.0783,0.42,9.89,0.6844,0.29,11.19,46.57,-0.09,-6.61,85.3,0.24,17.16
3/8/01,1.0775,-0.07,9.81,0.6818,-0.38,10.81,46.56,0.02,-6.59,85.4,0.12,17.28
3/9/01,1.0735,-0.37,9.44,0.6814,-0.06,10.75,46.55,0.02,-6.57,84.4,-1.17,16.11
3/12/01,1.0753,0.17,9.61,0.6817,0.04,10.79,46.57,-0.04,-6.61,84.5,0.12,16.22
3/13/01,1.0931,1.66,11.26,0.689,1.07,11.87,46.7,-0.28,-6.89,84.6,0.12,16.34
3/14/01,1.0949,0.16,11.43,0.6898,0.12,11.98,46.69,0.02,-6.87,85.1,0.59,16.93
3/15/01,1.1055,0.97,12.4,0.6927,0.42,12.4,46.66,0.06,-6.81,85.5,0.47,17.4
3/16/01,1.1199,1.3,13.7,0.701,1.2,13.6,46.69,-0.06,-6.87,85.5,0,17.4
3/19/01,1.113,-0.62,13.08,0.7024,0.2,13.8,46.72,-0.06,-6.93,85.55,0.06,17.46
3/20/01,1.1045,-0.76,12.32,0.7,-0.34,13.46,46.71,0.02,-6.91,85.55,0,17.46
3/21/01,1.1148,0.93,13.25,0.6988,-0.17,13.29,46.71,0,-6.91,85.75,0.23,17.7
3/22/01,1.126,1,14.26,0.7031,0.62,13.9,46.74,-0.06,-6.98,85.75,0,17.7
3/23/01,1.1203,-0.51,13.75,0.6997,-0.48,13.42,46.72,0.04,-6.93,85.6,-0.17,17.52
3/26/01,1.1167,-0.32,13.43,0.6971,-0.37,13.05,46.69,0.06,-6.87,85.7,0.12,17.64
3/27/01,1.1223,0.5,13.93,0.6998,0.39,13.43,46.65,0.09,-6.78,86.1,0.47,18.11
3/28/01,1.1259,0.32,14.25,0.6968,-0.43,13.01,46.65,0,-6.78,86.45,0.41,18.51
3/29/01,1.1355,0.85,15.1,0.6992,0.34,13.35,46.66,-0.02,-6.8,86.6,0.17,18.69
3/30/01,1.1371,0.14,15.24,0.7047,0.79,14.14,46.85,-0.41,-7.21,86.6,0,18.69
4/2/01,1.1333,-0.33,14.91,0.7042,-0.07,14.07,46.65,0.43,-6.78,86.6,0,18.69
4/3/01,1.1198,-1.19,13.72,0.6991,-0.72,13.34,46.67,-0.04,-6.82,87.5,1.04,19.72
4/4/01,1.1095,-0.92,12.8,0.6969,-0.31,13.03,46.6,0.15,-6.67,88.1,0.69,20.41
4/5/01,1.1141,0.41,13.21,0.701,0.59,13.61,46.64,-0.09,-6.76,88.1,0,20.41
4/6/01,1.1109,-0.29,12.93,0.6953,-0.81,12.8,46.58,0.13,-6.63,88.1,0,20.41
4/9/01,1.1094,-0.14,12.79,0.6911,-0.6,12.2,46.58,0,-6.63,88,-0.11,20.3
4/10/01,1.1256,1.46,14.25,0.6964,0.77,12.96,46.6,-0.04,-6.67,87.6,-0.45,19.84
4/11/01,1.1292,0.32,14.57,0.6974,0.14,13.11,46.75,-0.32,-7,88,0.46,20.3
4/12/01,1.1208,-0.74,13.83,0.6949,-0.36,12.75,46.75,0,-7,87.75,-0.28,20.01
4/13/01,1.1251,0.38,14.21,0.6967,0.26,13.01,46.89,-0.3,-7.29,87.76,0.01,20.03
4/16/01,1.1284,0.29,14.5,0.6964,-0.04,12.97,47.07,-0.38,-7.68,87.3,-0.52,19.5
4/17/01,1.1346,0.55,15.05,0.6999,0.5,13.47,46.95,0.26,-7.42,87.5,0.23,19.73
4/18/01,1.1343,-0.03,15.03,0.7014,0.21,13.68,46.95,0,-7.42,87.7,0.23,19.96
4/19/01,1.1225,-1.04,13.99,0.6961,-0.76,12.93,46.88,0.15,-7.27,87.8,0.11,20.07
4/20/01,1.1072,-1.36,12.62,0.6931,-0.43,12.5,46.88,0,-7.27,88.2,0.46,20.53
4/23/01,1.1161,0.8,13.43,0.6956,0.36,12.86,46.82,0.13,-7.14,88.4,0.23,20.76
4/24/01,1.1178,0.15,13.58,0.6961,0.07,12.93,46.88,-0.13,-7.27,88.9,0.57,21.32
4/25/01,1.1146,-0.29,13.29,0.6946,-0.22,12.71,46.88,0,-7.27,88.9,0,21.32
4/26/01,1.1098,-0.43,12.86,0.6955,0.13,12.84,46.78,0.21,-7.06,89.4,0.56,21.88
4/27/01,1.1206,0.97,13.84,0.6963,0.12,12.96,46.88,-0.21,-7.27,90,0.67,22.56
4/30/01,1.1269,0.56,14.4,0.699,0.39,13.35,46.88,0,-7.27,90.7,0.78,23.33
5/1/01,1.1189,-0.71,13.69,0.6974,-0.23,13.12,46.87,0.02,-7.25,90.7,0,23.33
5/2/01,1.1204,0.13,13.82,0.6971,-0.04,13.07,46.87,0,-7.25,93,2.54,25.87
5/3/01,1.1247,0.38,14.21,0.6982,0.16,13.23,46.87,0,-7.25,92.9,-0.11,25.76
5/4/01,1.1193,-0.48,13.73,0.6963,-0.27,12.96,46.87,0,-7.25,90.6,-2.48,23.29
5/7/01,1.1216,0.21,13.93,0.6944,-0.27,12.69,46.84,0.06,-7.19,90.45,-0.17,23.12
5/8/01,1.1302,0.77,14.7,0.6986,0.6,13.29,46.83,0.02,-7.16,90.45,0,23.12
5/9/01,1.1306,0.04,14.73,0.7038,0.74,14.04,46.85,-0.04,-7.21,90,-0.5,22.62
5/10/01,1.1374,0.6,15.34,0.7049,0.16,14.19,46.88,-0.06,-7.27,89.95,-0.06,22.57
5/11/01,1.1417,0.38,15.71,0.7054,0.07,14.26,46.85,0.06,-7.21,89.95,0,22.57
5/14/01,1.1431,0.12,15.84,0.7054,0,14.26,47,-0.32,-7.53,90.05,0.11,22.68
5/15/01,1.1379,-0.45,15.38,0.7024,-0.43,13.84,47.03,-0.06,-7.59,90.45,0.44,23.12
5/16/01,1.131,-0.61,14.77,0.6996,-0.4,13.44,46.97,0.13,-7.46,90.45,0,23.12
5/17/01,1.1328,0.16,14.93,0.6988,-0.11,13.32,46.99,-0.04,-7.5,90.6,0.17,23.29
5/18/01,1.1397,0.61,15.54,0.6977,-0.16,13.17,46.98,0.02,-7.48,90.65,0.06,23.34
5/21/01,1.1413,0.14,15.68,0.6954,-0.33,12.84,47,-0.04,-7.53,90.65,0,23.34
5/22/01,1.1551,1.21,16.89,0.7004,0.72,13.56,47.06,-0.13,-7.65,90.65,0,23.34
5/23/01,1.1631,0.69,17.59,0.702,0.23,13.78,47.02,0.09,-7.57,90.65,0,23.34
5/24/01,1.1669,0.33,17.91,0.7091,1.01,14.8,47.02,0,-7.57,90.85,0.22,23.56
5/25/01,1.1659,-0.09,17.83,0.7039,-0.73,14.06,47.02,0,-7.57,90.95,0.11,23.67
5/29/01,1.17,0.35,18.18,0.7049,0.14,14.2,47.02,0,-7.57,91.35,0.44,24.11
5/30/01,1.166,-0.34,17.84,0.7017,-0.45,13.75,47,0.04,-7.53,91.35,0,24.11
5/31/01,1.1827,1.43,19.27,0.7055,0.54,14.29,47,0,-7.53,92,0.71,24.83
6/1/01,1.1832,0.04,19.31,0.7062,0.1,14.39,47.05,-0.11,-7.63,91.35,-0.71,24.12
6/4/01,1.1836,0.03,19.34,0.7081,0.27,14.66,47.06,-0.02,-7.65,90.45,-0.99,23.13
6/5/01,1.1759,-0.65,18.69,0.7086,0.07,14.73,47,0.13,-7.53,90.5,0.06,23.19
6/6/01,1.1832,0.62,19.31,0.7191,1.48,16.21,47.03,-0.06,-7.59,89.95,-0.61,22.58
6/7/01,1.1756,-0.64,18.67,0.7194,0.04,16.25,47,0.06,-7.53,89.9,-0.06,22.53
6/8/01,1.1758,0.02,18.69,0.7237,0.6,16.85,47.03,-0.06,-7.59,89.9,0,22.53
6/11/01,1.1869,0.94,19.63,0.7283,0.64,17.49,47.04,-0.02,-7.61,90.05,0.17,22.69
6/12/01,1.1794,-0.63,19,0.7256,-0.37,17.12,47.08,-0.08,-7.7,90,-0.06,22.64
6/13/01,1.1715,-0.67,18.33,0.719,-0.91,16.21,47.09,-0.02,-7.72,90.1,0.11,22.75
6/14/01,1.1631,-0.72,17.61,0.714,-0.7,15.51,47,0.19,-7.52,90.5,0.44,23.19
6/15/01,1.159,-0.35,17.26,0.7114,-0.36,15.15,47.05,-0.11,-7.63,90.1,-0.44,22.75
6/18/01,1.1614,0.21,17.47,0.7126,0.17,15.32,47.02,0.06,-7.57,90.1,0,22.75
6/19/01,1.1685,0.61,18.08,0.7139,0.18,15.5,47.02,0,-7.57,90.1,0,22.75
6/20/01,1.1756,0.61,18.69,0.7167,0.39,15.89,47.01,0.02,-7.55,90.1,0,22.75
6/21/01,1.1704,-0.44,18.25,0.7059,-1.51,14.38,47.05,-0.09,-7.63,90.65,0.61,23.36
6/22/01,1.1669,-0.3,17.95,0.7072,0.18,14.57,47.04,0.02,-7.61,90.6,-0.06,23.31
6/25/01,1.1613,-0.48,17.47,0.7077,0.07,14.64,47.06,-0.04,-7.65,90.6,0,23.31
6/26/01,1.1597,-0.14,17.33,0.7065,-0.17,14.47,47.07,-0.02,-7.67,90.65,0.06,23.36
6/27/01,1.16,0.03,17.35,0.7047,-0.25,14.22,47.04,0.06,-7.61,90.65,0,23.36
6/28/01,1.1806,1.78,19.13,0.7107,0.85,15.07,47.06,-0.04,-7.65,90.75,0.11,23.47
6/29/01,1.1801,-0.04,19.09,0.7104,-0.04,15.02,47.09,-0.06,-7.72,90.8,0.06,23.53
7/2/01,1.1827,0.22,19.31,0.7058,-0.65,14.38,47.18,-0.19,-7.91,90.95,0.17,23.69
7/3/01,1.1797,-0.25,19.06,0.7113,0.78,15.16,47.17,0.02,-7.89,90.75,-0.22,23.47
7/5/01,1.1947,1.27,20.33,0.7144,0.44,15.59,47.18,-0.02,-7.91,90.75,0,23.47
7/6/01,1.1813,-1.12,19.21,0.7089,-0.77,14.82,47.17,0.02,-7.89,90.35,-0.44,23.03
7/9/01,1.1801,-0.1,19.1,0.7102,0.18,15.01,47.19,-0.04,-7.93,90.25,-0.11,22.92
7/10/01,1.1686,-0.97,18.13,0.7093,-0.13,14.88,47.19,0,-7.93,90.25,0,22.92
7/11/01,1.1609,-0.66,17.47,0.7082,-0.16,14.72,47.21,-0.04,-7.97,90.2,-0.06,22.86
7/12/01,1.1723,0.98,18.45,0.711,0.4,15.12,47.2,0.02,-7.95,90.3,0.11,22.97
7/13/01,1.1727,0.03,18.49,0.7145,0.49,15.61,47.21,-0.02,-7.97,90.3,0,22.97
7/16/01,1.1697,-0.26,18.23,0.7137,-0.11,15.5,47.2,0.02,-7.95,90.3,0,22.97
7/17/01,1.1697,0,18.23,0.7124,-0.18,15.32,47.16,0.08,-7.86,90.35,0.06,23.03
7/18/01,1.1493,-1.74,16.49,0.7062,-0.87,14.45,47.12,0.08,-7.78,90.3,-0.06,22.97
7/19/01,1.1507,0.12,16.61,0.7047,-0.21,14.23,47.16,-0.08,-7.86,90.3,0,22.97
7/20/01,1.1477,-0.26,16.35,0.6998,-0.7,13.54,47.17,-0.02,-7.89,90.3,0,22.97
7/23/01,1.1526,0.43,16.77,0.705,0.74,14.28,47.17,0,-7.89,90.3,0,22.97
7/24/01,1.1426,-0.87,15.91,0.7031,-0.27,14.01,47.11,0.13,-7.76,90.35,0.06,23.03
7/25/01,1.1368,-0.51,15.4,0.7003,-0.4,13.61,47.19,-0.17,-7.93,90.25,-0.11,22.92
7/26/01,1.1409,0.36,15.76,0.701,0.1,13.71,47.2,-0.02,-7.95,90.05,-0.22,22.7
7/27/01,1.143,0.18,15.94,0.7015,0.07,13.79,47.19,0.02,-7.93,90,-0.06,22.64
7/30/01,1.1429,-0.01,15.94,0.7013,-0.03,13.76,47.19,0,-7.93,90,0,22.64
7/31/01,1.1426,-0.03,15.91,0.7017,0.06,13.81,47.18,0.02,-7.91,90,0,22.64
8/1/01,1.1373,-0.46,15.45,0.6978,-0.56,13.26,47.16,0.04,-7.86,90,0,22.64
8/2/01,1.1347,-0.23,15.22,0.6995,0.24,13.5,47.11,0.11,-7.76,90.25,0.28,22.92
8/3/01,1.1308,-0.34,14.87,0.7009,0.2,13.7,47.17,-0.13,-7.89,89.95,-0.33,22.59
8/6/01,1.1361,0.47,15.34,0.7055,0.66,14.36,47.16,0.02,-7.86,90,0.06,22.64
8/7/01,1.1396,0.31,15.65,0.7058,0.04,14.4,47.11,0.11,-7.76,90.05,0.06,22.7
8/8/01,1.1392,-0.04,15.61,0.7075,0.24,14.64,47.19,-0.17,-7.93,90,-0.06,22.64
8/9/01,1.1254,-1.21,14.4,0.7033,-0.59,14.05,47.18,0.02,-7.91,90,0,22.64
8/10/01,1.1186,-0.6,13.8,0.7006,-0.38,13.66,47.17,0.02,-7.88,90,0,22.64
8/13/01,1.1132,-0.48,13.32,0.7034,0.4,14.06,47.17,0,-7.88,90,0,22.64
8/14/01,1.108,-0.47,12.85,0.7,-0.48,13.58,47.15,0.04,-7.84,89.9,-0.11,22.53
8/15/01,1.0972,-0.97,11.87,0.6955,-0.64,12.94,47.16,-0.02,-7.86,90,0.11,22.64
8/16/01,1.0943,-0.26,11.61,0.6926,-0.42,12.52,47.16,0,-7.86,90,0,22.64
8/17/01,1.0911,-0.29,11.32,0.6913,-0.19,12.33,47.17,-0.02,-7.88,90,0,22.64
8/20/01,1.0957,0.42,11.74,0.6923,0.14,12.48,47.18,-0.02,-7.91,89.95,-0.06,22.59
8/21/01,1.0971,0.13,11.87,0.6912,-0.16,12.32,47.18,0,-7.91,89.95,0,22.59
8/22/01,1.0877,-0.86,11.01,0.6879,-0.48,11.84,47.18,0,-7.91,89.95,0,22.59
8/23/01,1.091,0.3,11.31,0.6907,0.41,12.25,47.17,0.02,-7.88,89.95,0,22.59
8/24/01,1.097,0.55,11.86,0.6924,0.25,12.49,47.17,0,-7.88,89.95,0,22.59
8/27/01,1.0991,0.19,12.05,0.693,0.09,12.58,47.19,-0.04,-7.93,89.95,0,22.59
8/28/01,1.0987,-0.04,12.02,0.6896,-0.49,12.09,47.19,0,-7.93,90,0.06,22.64
8/29/01,1.0993,0.05,12.07,0.6889,-0.1,11.99,47.16,0.06,-7.86,90,0,22.64
8/30/01,1.0924,-0.63,11.45,0.686,-0.42,11.57,47.18,-0.04,-7.91,90,0,22.64
8/31/01,1.1001,0.7,12.15,0.6892,0.47,12.03,47.17,0.02,-7.88,90,0,22.64
9/4/01,1.1276,2.5,14.65,0.6923,0.45,12.48,47.22,-0.11,-7.99,90.35,0.39,23.03
9/5/01,1.124,-0.32,14.33,0.6871,-0.75,11.73,47.2,0.04,-7.95,90.35,0,23.03
9/6/01,1.1182,-0.52,13.81,0.6868,-0.04,11.69,47.22,-0.04,-7.99,90.35,0,23.03
9/7/01,1.1057,-1.12,12.7,0.6837,-0.45,11.24,47.27,-0.11,-8.1,90.3,-0.06,22.98
9/10/01,1.1126,0.62,13.32,0.6856,0.28,11.52,47.38,-0.23,-8.33,90.3,0,22.98
9/12/01,1.1027,-0.89,12.43,0.6818,-0.55,10.96,47.39,-0.02,-8.35,90.1,-0.22,22.76
9/13/01,1.1002,-0.23,12.2,0.6804,-0.21,10.76,47.49,-0.21,-8.56,90.085,-0.02,22.74
9/14/01,1.0871,-1.19,11.01,0.6813,0.13,10.89,47.75,-0.54,-9.1,90.15,0.07,22.81
9/17/01,1.0872,0.01,11.02,0.6821,0.12,11.01,47.77,-0.04,-9.15,90.15,0,22.81
9/18/01,1.0831,-0.38,10.65,0.6833,0.18,11.18,48.05,-0.58,-9.73,90.135,-0.02,22.79
9/19/01,1.0741,-0.83,9.81,0.6796,-0.54,10.64,47.96,0.19,-9.54,90.05,-0.09,22.7
9/20/01,1.0805,0.6,10.41,0.683,0.5,11.14,48.03,-0.15,-9.69,90.16,0.12,22.82
9/21/01,1.099,1.71,12.12,0.6874,0.64,11.79,48.08,-0.1,-9.79,90.15,-0.01,22.81
9/24/01,1.0947,-0.39,11.73,0.6842,-0.47,11.32,48.08,0,-9.79,90.15,0,22.81
9/25/01,1.0844,-0.94,10.79,0.6806,-0.53,10.79,48.91,-1.7,-11.49,90.15,0,22.81
9/26/01,1.0833,-0.1,10.69,0.6782,-0.35,10.44,47.91,2.09,-9.4,89.85,-0.33,22.48
9/27/01,1.0892,0.54,11.23,0.6787,0.07,10.51,47.91,0,-9.4,90,0.17,22.65
9/28/01,1.099,0.9,12.13,0.6807,0.29,10.81,47.9,0.02,-9.38,90.05,0.06,22.7
10/1/01,1.0918,-0.66,11.48,0.6764,-0.63,10.18,48.03,-0.27,-9.65,90.175,0.14,22.84
10/2/01,1.093,0.11,11.59,0.6841,1.14,11.32,48.03,0,-9.65,90.1,-0.08,22.76
10/3/01,1.0892,-0.35,11.24,0.6777,-0.94,10.38,47.96,0.15,-9.51,90.285,0.21,22.96
10/4/01,1.094,0.44,11.68,0.6769,-0.12,10.26,48.04,-0.17,-9.67,90.245,-0.04,22.92
10/5/01,1.0908,-0.29,11.39,0.6759,-0.15,10.11,48.05,-0.02,-9.69,90.275,0.03,22.95
10/9/01,1.0929,0.19,11.58,0.6847,1.3,11.42,48.17,-0.25,-9.94,90.25,-0.03,22.92
10/10/01,1.0967,0.35,11.93,0.6901,0.79,12.21,48.09,0.17,-9.78,90.25,0,22.92
10/11/01,1.1101,1.22,13.15,0.6937,0.52,12.73,48.09,0,-9.78,90.3,0.06,22.98
10/12/01,1.1016,-0.77,12.39,0.6888,-0.71,12.02,48.07,0.04,-9.73,90.3,0,22.98
10/15/01,1.1017,0.01,12.39,0.6911,0.33,12.35,48.07,0,-9.73,90.6,0.33,23.31
10/16/01,1.0996,-0.19,12.2,0.6907,-0.06,12.3,48.05,0.04,-9.69,91.05,0.5,23.81
10/17/01,1.1031,0.32,12.52,0.6894,-0.19,12.11,48.05,0,-9.69,91.15,0.11,23.92
10/18/01,1.108,0.44,12.97,0.6925,0.45,12.56,48.08,-0.06,-9.75,91.15,0,23.92
10/19/01,1.1127,0.42,13.39,0.6958,0.48,13.03,48.08,0,-9.75,91.25,0.11,24.03
10/22/01,1.1228,0.91,14.3,0.701,0.75,13.78,48.05,0.06,-9.69,91.5,0.27,24.3
10/23/01,1.1245,0.15,14.45,0.7035,0.36,14.14,48.03,0.04,-9.65,91.6,0.11,24.41
10/24/01,1.1204,-0.36,14.08,0.7011,-0.34,13.8,48.08,-0.1,-9.75,91.6,0,24.41
10/25/01,1.1154,-0.45,13.64,0.699,-0.3,13.5,48,0.17,-9.59,91.6,0,24.41
10/26/01,1.121,0.5,14.14,0.697,-0.29,13.21,48.02,-0.04,-9.63,91.75,0.16,24.57
10/29/01,1.1066,-1.28,12.86,0.6885,-1.22,11.99,48.02,0,-9.63,91.75,0,24.57
10/30/01,1.1038,-0.25,12.6,0.6875,-0.15,11.85,48.03,-0.02,-9.65,91.9,0.16,24.74
10/31/01,1.112,0.74,13.35,0.688,0.07,11.92,48.04,-0.02,-9.67,91.9,0,24.74
11/1/01,1.1057,-0.57,12.78,0.684,-0.58,11.34,48.05,-0.02,-9.69,92.1,0.22,24.96
11/2/01,1.1066,0.08,12.86,0.6842,0.03,11.37,48.04,0.02,-9.67,92.1,0,24.96
11/5/01,1.1157,0.82,13.68,0.6863,0.31,11.67,48.02,0.04,-9.63,92.2,0.11,25.06
11/6/01,1.1142,-0.13,13.55,0.6854,-0.13,11.54,48.04,-0.04,-9.67,92.3,0.11,25.17
11/7/01,1.1112,-0.27,13.28,0.6826,-0.41,11.13,48.04,0,-9.67,92.35,0.05,25.23
11/8/01,1.1223,1,14.28,0.6878,0.76,11.9,48.07,-0.06,-9.73,92.35,0,25.23
11/9/01,1.1192,-0.28,14,0.6862,-0.23,11.66,48.05,0.04,-9.69,92.3,-0.05,25.17
11/13/01,1.1349,1.4,15.4,0.6932,1.02,12.68,48.11,-0.12,-9.82,92.3,0,25.17
11/14/01,1.1326,-0.2,15.2,0.693,-0.03,12.66,48.11,0,-9.82,92.3,0,25.17
11/15/01,1.1347,0.19,15.39,0.6988,0.84,13.49,48.03,0.17,-9.65,92.3,0,25.17
11/16/01,1.1301,-0.41,14.98,0.7004,0.23,13.72,48.03,0,-9.65,92.5,0.22,25.39
11/19/01,1.1388,0.77,15.75,0.7089,1.21,14.93,48,0.06,-9.59,92.7,0.22,25.61
11/20/01,1.1322,-0.58,15.17,0.7052,-0.52,14.41,48.03,-0.06,-9.65,93.15,0.49,26.09
11/21/01,1.1388,0.58,15.76,0.7065,0.18,14.6,48.03,0,-9.65,93.15,0,26.09
11/23/01,1.1403,0.13,15.89,0.7095,0.42,15.02,48.1,-0.15,-9.8,93.15,0,26.09
11/26/01,1.1349,-0.47,15.41,0.708,-0.21,14.81,48.05,0.1,-9.69,93.15,0,26.09
11/27/01,1.1348,-0.01,15.4,0.7074,-0.08,14.73,48.08,-0.06,-9.75,93.15,0,26.09
11/28/01,1.1283,-0.57,14.83,0.7025,-0.69,14.03,47.99,0.19,-9.57,93.25,0.11,26.2
11/29/01,1.1263,-0.18,14.65,0.7026,0.01,14.05,48.01,-0.04,-9.61,93.3,0.05,26.25
11/30/01,1.1163,-0.89,13.77,0.7015,-0.16,13.89,47.98,0.06,-9.55,93.3,0,26.25
12/3/01,1.124,0.69,14.46,0.7034,0.27,14.16,47.93,0.1,-9.44,93.3,0,26.25
12/4/01,1.1238,-0.02,14.44,0.7034,0,14.16,47.93,0,-9.44,93.3,0,26.25
12/5/01,1.1292,0.48,14.92,0.706,0.37,14.53,47.94,-0.02,-9.46,93.3,0,26.25
12/6/01,1.1216,-0.67,14.25,0.7018,-0.59,13.94,47.9,0.08,-9.38,93.3,0,26.25
12/7/01,1.123,0.12,14.37,0.6986,-0.46,13.48,47.86,0.08,-9.29,93.3,0,26.25
